team_id,sprint_id,planned_story_points,total_tasks,actual_sprint_cost,baseline_predicted_sprint_cost,residual,baseline_absolute_error,baseline_absolute_percentage_error,sprint_size_band,small_vs_large,segmented_predicted_sprint_cost,segmented_absolute_error,segmented_absolute_percentage_error,absolute_error_improvement,absolute_percentage_error_improvement,segmented_beats_baseline
T18,S1468,13.0,3,18564.8,3513.5428482884568,15051.257151711543,15051.257151711543,81.0741680584307,medium,large,3211.420424999281,15353.37957500072,82.70156196135008,-302.12242328917637,-1.6273939029193798,False
T18,S1469,13.0,2,80888.9,2731.738844506052,78157.16115549394,78157.16115549394,96.6228507934883,medium,large,2738.1177966469795,78150.78220335301,96.61496472736434,6.378952140934416,0.007886066123958813,True
T14,S1484,3.0,9,168993.0,13400.572488436248,155592.42751156376,155592.42751156376,92.0703387190971,small,small,13014.971076240809,155978.02892375918,92.29851468626462,-385.6014121954213,-0.2281759671675303,False
T14,S1485,0.0,1,4649.5,1649.6778748717657,2999.8221251282343,2999.8221251282343,64.51924131902858,small,small,1643.829194926536,3005.670805073464,64.64503290834422,-5.848679945229833,-0.12579158931563938,False
T21,S1811,0.0,1,500.0,500.06439821571024,-0.0643982157102414,0.0643982157102414,0.01287964314204828,small,small,500.4110247035948,0.41102470359481913,0.08220494071896382,-0.3466264878845777,-0.06932529757691554,False
T21,S1812,0.0,1,500.0,500.06439821571024,-0.0643982157102414,0.0643982157102414,0.01287964314204828,small,small,500.4110247035948,0.41102470359481913,0.08220494071896382,-0.3466264878845777,-0.06932529757691554,False
T21,S1813,0.0,1,500.0,500.06439821571024,-0.0643982157102414,0.0643982157102414,0.01287964314204828,small,small,500.4110247035948,0.41102470359481913,0.08220494071896382,-0.3466264878845777,-0.06932529757691554,False
T21,S1814,11.0,3,1500.0,7268.218971638716,-5768.218971638716,5768.218971638716,384.54793144258105,medium,small,7019.135254966081,5519.135254966081,367.9423503310721,249.08371667263418,16.605581111508968,True
T21,S1815,3.0,1,500.0,838.6449347968043,-338.64493479680425,338.64493479680425,67.72898695936085,small,small,780.0370103830995,280.0370103830995,56.007402076619904,58.60792441370472,11.721584882740949,True
T21,S1817,5.0,1,500.0,1059.5216496585158,-559.5216496585158,559.5216496585158,111.90432993170316,medium,small,1122.075470004911,622.075470004911,124.41509400098221,-62.55382034639524,-12.510764069279048,False
