team_id,sprint_id,planned_story_points,total_tasks,actual_sprint_cost,baseline_predicted_sprint_cost,residual,baseline_absolute_error,baseline_absolute_percentage_error,sprint_size_band,small_vs_large,segmented_predicted_sprint_cost,segmented_absolute_error,segmented_absolute_percentage_error,absolute_error_improvement,absolute_percentage_error_improvement,segmented_beats_baseline
T21,S1945,0.0,1,500.0,633.6137877628846,-133.6137877628846,133.6137877628846,26.72275755257692,small,small,623.4903433177857,123.49034331778569,24.698068663557137,10.123444445098926,2.0246888890197816,True
T21,S1946,0.0,1,500.0,633.6137877628846,-133.6137877628846,133.6137877628846,26.72275755257692,small,small,623.4903433177857,123.49034331778569,24.698068663557137,10.123444445098926,2.0246888890197816,True
T21,S1947,0.0,2,500.0,1254.7855063470042,-754.7855063470042,754.7855063470042,150.95710126940085,small,small,1394.833940963778,894.8339409637781,178.96678819275562,-140.04843461677387,-28.009686923354764,False
T21,S1948,0.0,1,500.0,633.6137877628846,-133.6137877628846,133.6137877628846,26.72275755257692,small,small,623.4903433177857,123.49034331778569,24.698068663557137,10.123444445098926,2.0246888890197816,True
T22,S2391,1.0,1,646.4,1318.3413580278966,-671.9413580278966,671.9413580278966,103.9513239523355,small,small,1248.7198343096957,602.3198343096957,93.18066743652471,69.62152371820093,10.770656515810785,True
T22,S2393,8.0,3,11147.5,14739.088563181134,-3591.5885631811343,3591.5885631811343,32.218780562288714,medium,small,14460.881024526869,3313.3810245268687,29.72308611371939,278.2075386542656,2.495694448569324,True
T22,S2394,0.0,1,797.9,1102.8561070371316,-304.9561070371316,304.9561070371316,38.21984046085119,small,small,1055.0582192105899,257.1582192105899,32.22937952257048,47.79788782654168,5.990460938280705,True
T22,S2395,11.0,6,10750.5,10194.129429593211,556.3705704067888,556.3705704067888,5.175299478226955,medium,small,11722.40068064204,971.9006806420402,9.040516074992237,-415.5301102352514,-3.865216596765282,False
T22,S2399,0.0,2,2433.0,5949.740255692371,-3516.7402556923707,3516.7402556923707,144.54337261374314,small,small,6082.993258170544,3649.9932581705443,150.02027366093483,-133.25300247817358,-5.476901047191689,False
T3,S240,14.0,26,15354.0,20702.83911612647,-5348.83911612647,5348.83911612647,34.83677944591943,medium,large,22070.796460888956,6716.796460888956,43.746231997453144,-1367.9573447624862,-8.909452551533711,False
T22,S2402,0.0,6,6017.7,7821.66345151617,-1803.9634515161706,1803.9634515161706,29.977623535838788,small,small,7069.826503773321,1052.126503773321,17.48386432978249,751.8369477428496,12.493759206056296,True
T22,S2403,0.0,3,2877.0,6794.255021094576,-3917.2550210945756,3917.2550210945756,136.15763020836204,small,small,6243.189161526864,3366.189161526864,117.00344669888301,551.0658595677114,19.154183509479026,True
T22,S2404,3.0,1,2374.2,978.1308812748332,1396.0691187251666,1396.0691187251666,58.801664506998854,small,small,948.9269316617418,1425.2730683382579,60.031718824793955,-29.203949613091254,-1.2300543177951013,False
T22,S2406,0.0,1,2009.9,987.3442672148741,1022.555732785126,1022.555732785126,50.875950683373595,small,small,1020.511973200407,989.388026799593,49.22573395689303,33.16770598553296,1.650216726480565,True
T22,S2407,18.0,4,5109.3,13599.90568435576,-8490.60568435576,8490.60568435576,166.17943131849293,medium,large,12562.517854422862,7453.217854422862,145.87551825930873,1037.387829932898,20.303913059184197,True
T22,S2408,0.0,2,9936.5,7200.370709093313,2736.129290906687,2736.129290906687,27.53614744534481,small,small,6599.961481521148,3336.538518478852,33.57860935418761,-600.409227572165,-6.042461908842803,False
T3,S241,10.5,11,7100.3,12174.526774861126,-5074.226774861126,5074.226774861126,71.4649630981948,medium,small,15720.641983752514,8620.341983752514,121.40813745549504,-3546.1152088913886,-49.94317435730024,False
T22,S2410,0.0,2,9957.9,7200.370709093313,2757.5292909066866,2757.5292909066866,27.69187570578823,small,small,6599.961481521148,3357.9385184788516,33.721352077032826,-600.409227572165,-6.029476371244595,False
T22,S2411,3.0,3,1127.0,6869.53585259937,-5742.53585259937,5742.53585259937,509.5417792900949,small,small,6631.585565159674,5504.585565159674,488.428177920113,237.95028743969578,21.113601369981893,True
T22,S2412,3.0,1,802.5,1054.6164004596271,-252.11640045962713,252.11640045962713,31.41637388905011,small,small,1060.7689873924332,258.26898739243325,32.1830513884652,-6.152586932806116,-0.766677499415092,False
T22,S2413,0.0,6,5924.7,6253.84252262199,-329.1425226219899,329.1425226219899,5.55542934869259,small,small,6409.931426680226,485.2314266802259,8.189974626229613,-156.08890405823604,-2.6345452775370237,False
T22,S2414,0.0,1,500.0,1012.1650385387644,-512.1650385387644,512.1650385387644,102.43300770775288,small,small,1026.0418213036457,526.0418213036457,105.20836426072916,-13.87678276488134,-2.7753565529762767,False
T22,S2416,0.0,1,7724.3,1004.9171741558649,6719.382825844135,6719.382825844135,86.99018455839538,small,small,1019.1081312121274,6705.191868787872,86.80646620131108,14.19095705626296,0.1837183570843024,True
